Name,X,Y,Target,Layer,Sublayer,row,column,GlobalNode,ActiveNode,Weight,Group,Layer2,Minimum,Maximum,Component,Type,Layer_Elevation,Time
OW-UT-9,2276924.222722,10433474.251050,6578.030000,10,1,228,77,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6573.477500,80861.000000
OW-UT-9,2276924.222722,10433474.251050,6589.590000,10,1,228,77,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6573.477500,81280.000000
OW-UT-9,2276924.222722,10433474.251050,6581.430000,10,1,228,77,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6573.477500,81642.000000
OW-UT-9,2276924.222722,10433474.251050,6578.370000,10,1,228,77,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6573.477500,81966.000000
OW-UT-9,2276924.222722,10433474.251050,6574.520000,10,1,228,77,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6573.477500,82386.000000
OW-UT-9,2276924.222722,10433474.251050,6575.480000,10,1,228,77,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6573.477500,82618.000000
OW-UT-9,2276924.222722,10433474.251050,6575.010000,10,1,228,77,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6573.477500,83043.000000
OW-UT-9,2276924.222722,10433474.251050,6576.630000,10,1,228,77,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6573.477500,83447.000000
OW-UT-9,2276924.222722,10433474.251050,6575.670000,10,1,228,77,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6573.477500,83830.000000
OW-UT-9,2276924.222722,10433474.251050,6574.360000,10,1,228,77,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6573.477500,84195.000000
RL-1,2273426.574733,10436180.031228,6539.830000,11,1,184,71,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6544.562500,84322.000000
RL-3,2272829.669164,10436743.166238,6536.220000,11,1,176,71,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6534.548000,84322.000000
RL-4,2271869.105406,10437573.850393,6529.370000,11,1,163,70,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6527.743000,84347.000000
RL-5,2272899.085541,10437697.870024,6538.600000,12,1,169,78,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6524.849000,84347.000000
D-3,2275015.573300,10432448.407315,6551.270000,12,1,221,56,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6511.100000,76313.000000
D-3,2275015.573300,10432448.407315,6551.100000,12,1,221,56,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6511.100000,76348.000000
D-3,2275015.573300,10432448.407315,6542.270000,12,1,221,56,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6511.100000,76965.000000
D-3,2275015.573300,10432448.407315,6541.760000,12,1,221,56,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6511.100000,77238.000000
D-3,2275015.573300,10432448.407315,6541.960000,12,1,221,56,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6511.100000,77463.000000
DH-10,2274821.121415,10432323.400222,6504.700000,12,1,221,54,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.481500,73669.000000
DH-10,2274821.121415,10432323.400222,6506.150000,12,1,221,54,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.481500,73963.000000
DH-10,2274821.121415,10432323.400222,6509.280000,12,1,221,54,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.481500,74334.000000
DH-10,2274821.121415,10432323.400222,6509.700000,12,1,221,54,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.481500,74737.000000
DH-10,2274821.121415,10432323.400222,6508.490000,12,1,221,54,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6499.481500,75049.000000
