obsnme,obsval,weight,obgnme,extra
uhds_usecol:kper:046_name:mw-108_k:9_j:158_k:48,6492.044,1.0,obgnme,
uhds_usecol:kper:047_name:mw-108_k:9_j:158_k:48,6492.072,1.0,obgnme,
uhds_usecol:kper:048_name:mw-108_k:9_j:158_k:48,6492.123,1.0,obgnme,
uhds_usecol:kper:049_name:mw-108_k:9_j:158_k:48,6492.1616,1.0,obgnme,
uhds_usecol:kper:050_name:mw-108_k:9_j:158_k:48,6492.193,1.0,obgnme,
uhds_usecol:kper:051_name:mw-108_k:9_j:158_k:48,6492.209,1.0,obgnme,
uhds_usecol:kper:052_name:mw-108_k:9_j:158_k:48,6492.2383,1.0,obgnme,
uhds_usecol:kper:053_name:mw-108_k:9_j:158_k:48,6492.2627,1.0,obgnme,
uhds_usecol:kper:054_name:mw-108_k:9_j:158_k:48,6492.2935,1.0,obgnme,
uhds_usecol:kper:055_name:mw-108_k:9_j:158_k:48,6492.334,1.0,obgnme,
uhds_usecol:kper:056_name:mw-108_k:9_j:158_k:48,6492.3667,1.0,obgnme,
uhds_usecol:kper:057_name:mw-108_k:9_j:158_k:48,6492.401,1.0,obgnme,
uhds_usecol:kper:058_name:mw-108_k:9_j:158_k:48,6492.429,1.0,obgnme,
uhds_usecol:kper:059_name:mw-108_k:9_j:158_k:48,6492.471,1.0,obgnme,
uhds_usecol:kper:060_name:mw-108_k:9_j:158_k:48,6492.503,1.0,obgnme,
uhds_usecol:kper:061_name:mw-108_k:9_j:158_k:48,6492.5356,1.0,obgnme,
uhds_usecol:kper:062_name:mw-108_k:9_j:158_k:48,6492.568,1.0,obgnme,
uhds_usecol:kper:063_name:mw-108_k:9_j:158_k:48,6492.589,1.0,obgnme,
uhds_usecol:kper:064_name:mw-108_k:9_j:158_k:48,6492.609,1.0,obgnme,
uhds_usecol:kper:065_name:mw-108_k:9_j:158_k:48,6492.639,1.0,obgnme,
uhds_usecol:kper:066_name:mw-108_k:9_j:158_k:48,6492.6826,1.0,obgnme,
uhds_usecol:kper:067_name:mw-108_k:9_j:158_k:48,6492.7153,1.0,obgnme,
uhds_usecol:kper:068_name:mw-108_k:9_j:158_k:48,6492.741,1.0,obgnme,
uhds_usecol:kper:069_name:mw-108_k:9_j:158_k:48,6492.77,1.0,obgnme,
uhds_usecol:kper:070_name:mw-108_k:9_j:158_k:48,6492.797,1.0,obgnme,
uhds_usecol:kper:071_name:mw-108_k:9_j:158_k:48,6492.8223,1.0,obgnme,
uhds_usecol:kper:072_name:mw-108_k:9_j:158_k:48,6492.836,1.0,obgnme,
uhds_usecol:kper:073_name:mw-108_k:9_j:158_k:48,6492.862,1.0,obgnme,
uhds_usecol:kper:074_name:mw-108_k:9_j:158_k:48,6492.872,1.0,obgnme,
uhds_usecol:kper:075_name:mw-108_k:9_j:158_k:48,6492.894,1.0,obgnme,
uhds_usecol:kper:076_name:mw-108_k:9_j:158_k:48,6492.912,1.0,obgnme,
uhds_usecol:kper:077_name:mw-108_k:9_j:158_k:48,6492.93,1.0,obgnme,
uhds_usecol:kper:078_name:mw-108_k:9_j:158_k:48,6492.955,1.0,obgnme,
uhds_usecol:kper:079_name:mw-108_k:9_j:158_k:48,6492.97,1.0,obgnme,
uhds_usecol:kper:080_name:mw-108_k:9_j:158_k:48,6492.9844,1.0,obgnme,
uhds_usecol:kper:081_name:mw-108_k:9_j:158_k:48,6493.007,1.0,obgnme,
uhds_usecol:kper:082_name:mw-108_k:9_j:158_k:48,6493.192,1.0,obgnme,
uhds_usecol:kper:083_name:mw-108_k:9_j:158_k:48,6493.359,1.0,obgnme,
uhds_usecol:kper:084_name:mw-108_k:9_j:158_k:48,6493.544,1.0,obgnme,
uhds_usecol:kper:085_name:mw-108_k:9_j:158_k:48,6493.7227,1.0,obgnme,
uhds_usecol:kper:086_name:mw-108_k:9_j:158_k:48,6493.8755,1.0,obgnme,
uhds_usecol:kper:087_name:mw-108_k:9_j:158_k:48,6494.0166,1.0,obgnme,
uhds_usecol:kper:088_name:mw-108_k:9_j:158_k:48,6494.1147,1.0,obgnme,
uhds_usecol:kper:089_name:mw-108_k:9_j:158_k:48,6494.227,1.0,obgnme,
uhds_usecol:kper:090_name:mw-108_k:9_j:158_k:48,6494.308,1.0,obgnme,
uhds_usecol:kper:091_name:mw-108_k:9_j:158_k:48,6494.373,1.0,obgnme,
uhds_usecol:kper:000_name:mw-109_k:11_j:179_k:64,6538.383,1.0,obgnme,
uhds_usecol:kper:001_name:mw-109_k:11_j:179_k:64,6537.96,1.0,obgnme,
uhds_usecol:kper:002_name:mw-109_k:11_j:179_k:64,6537.5713,1.0,obgnme,
uhds_usecol:kper:003_name:mw-109_k:11_j:179_k:64,6537.23,1.0,obgnme,
uhds_usecol:kper:004_name:mw-109_k:11_j:179_k:64,6536.949,1.0,obgnme,
uhds_usecol:kper:005_name:mw-109_k:11_j:179_k:64,6536.7266,1.0,obgnme,
uhds_usecol:kper:006_name:mw-109_k:11_j:179_k:64,6536.5586,1.0,obgnme,
uhds_usecol:kper:007_name:mw-109_k:11_j:179_k:64,6536.424,1.0,obgnme,
uhds_usecol:kper:008_name:mw-109_k:11_j:179_k:64,6536.3115,1.0,obgnme,
uhds_usecol:kper:009_name:mw-109_k:11_j:179_k:64,6536.209,1.0,obgnme,
uhds_usecol:kper:010_name:mw-109_k:11_j:179_k:64,6536.143,1.0,obgnme,
uhds_usecol:kper:011_name:mw-109_k:11_j:179_k:64,6536.23,1.0,obgnme,
uhds_usecol:kper:012_name:mw-109_k:11_j:179_k:64,6536.805,1.0,obgnme,
uhds_usecol:kper:013_name:mw-109_k:11_j:179_k:64,6536.978,1.0,obgnme,
uhds_usecol:kper:014_name:mw-109_k:11_j:179_k:64,6536.9546,1.0,obgnme,
uhds_usecol:kper:015_name:mw-109_k:11_j:179_k:64,6537.6265,1.0,obgnme,
uhds_usecol:kper:016_name:mw-109_k:11_j:179_k:64,6538.427,1.0,obgnme,
uhds_usecol:kper:017_name:mw-109_k:11_j:179_k:64,6538.429,1.0,obgnme,
uhds_usecol:kper:018_name:mw-109_k:11_j:179_k:64,6539.0303,1.0,obgnme,
uhds_usecol:kper:019_name:mw-109_k:11_j:179_k:64,6539.0044,1.0,obgnme,
uhds_usecol:kper:020_name:mw-109_k:11_j:179_k:64,6538.841,1.0,obgnme,
uhds_usecol:kper:021_name:mw-109_k:11_j:179_k:64,6538.723,1.0,obgnme,
uhds_usecol:kper:022_name:mw-109_k:11_j:179_k:64,6538.716,1.0,obgnme,
uhds_usecol:kper:023_name:mw-109_k:11_j:179_k:64,6538.709,1.0,obgnme,
uhds_usecol:kper:024_name:mw-109_k:11_j:179_k:64,6538.703,1.0,obgnme,
uhds_usecol:kper:025_name:mw-109_k:11_j:179_k:64,6538.6978,1.0,obgnme,
uhds_usecol:kper:026_name:mw-109_k:11_j:179_k:64,6538.6934,1.0,obgnme,
uhds_usecol:kper:027_name:mw-109_k:11_j:179_k:64,6538.6904,1.0,obgnme,
uhds_usecol:kper:028_name:mw-109_k:11_j:179_k:64,6538.6875,1.0,obgnme,
uhds_usecol:kper:029_name:mw-109_k:11_j:179_k:64,6538.686,1.0,obgnme,
uhds_usecol:kper:030_name:mw-109_k:11_j:179_k:64,6538.685,1.0,obgnme,
uhds_usecol:kper:031_name:mw-109_k:11_j:179_k:64,6538.6855,1.0,obgnme,
uhds_usecol:kper:032_name:mw-109_k:11_j:179_k:64,6538.6865,1.0,obgnme,
uhds_usecol:kper:033_name:mw-109_k:11_j:179_k:64,6538.688,1.0,obgnme,
uhds_usecol:kper:034_name:mw-109_k:11_j:179_k:64,6538.6904,1.0,obgnme,
uhds_usecol:kper:035_name:mw-109_k:11_j:179_k:64,6538.6934,1.0,obgnme,
uhds_usecol:kper:036_name:mw-109_k:11_j:179_k:64,6538.697,1.0,obgnme,
uhds_usecol:kper:037_name:mw-109_k:11_j:179_k:64,6538.701,1.0,obgnme,
uhds_usecol:kper:038_name:mw-109_k:11_j:179_k:64,6538.7065,1.0,obgnme,
uhds_usecol:kper:039_name:mw-109_k:11_j:179_k:64,6538.712,1.0,obgnme,
uhds_usecol:kper:040_name:mw-109_k:11_j:179_k:64,6538.718,1.0,obgnme,
uhds_usecol:kper:041_name:mw-109_k:11_j:179_k:64,6538.724,1.0,obgnme,
uhds_usecol:kper:042_name:mw-109_k:11_j:179_k:64,6538.7314,1.0,obgnme,
uhds_usecol:kper:043_name:mw-109_k:11_j:179_k:64,6538.739,1.0,obgnme,
uhds_usecol:kper:044_name:mw-109_k:11_j:179_k:64,6538.7466,1.0,obgnme,
uhds_usecol:kper:045_name:mw-109_k:11_j:179_k:64,6538.7544,1.0,obgnme,
uhds_usecol:kper:046_name:mw-109_k:11_j:179_k:64,6538.763,1.0,obgnme,
uhds_usecol:kper:047_name:mw-109_k:11_j:179_k:64,6538.772,1.0,obgnme,
uhds_usecol:kper:048_name:mw-109_k:11_j:179_k:64,6538.7817,1.0,obgnme,
uhds_usecol:kper:049_name:mw-109_k:11_j:179_k:64,6538.7915,1.0,obgnme,
uhds_usecol:kper:050_name:mw-109_k:11_j:179_k:64,6538.8013,1.0,obgnme,
uhds_usecol:kper:051_name:mw-109_k:11_j:179_k:64,6538.8125,1.0,obgnme,
uhds_usecol:kper:052_name:mw-109_k:11_j:179_k:64,6538.823,1.0,obgnme,
uhds_usecol:kper:053_name:mw-109_k:11_j:179_k:64,6538.8345,1.0,obgnme,
uhds_usecol:kper:054_name:mw-109_k:11_j:179_k:64,6538.845,1.0,obgnme,
uhds_usecol:kper:055_name:mw-109_k:11_j:179_k:64,6538.8564,1.0,obgnme,
uhds_usecol:kper:056_name:mw-109_k:11_j:179_k:64,6538.867,1.0,obgnme,
uhds_usecol:kper:057_name:mw-109_k:11_j:179_k:64,6538.878,1.0,obgnme,
uhds_usecol:kper:058_name:mw-109_k:11_j:179_k:64,6538.8887,1.0,obgnme,
uhds_usecol:kper:059_name:mw-109_k:11_j:179_k:64,6538.9,1.0,obgnme,
uhds_usecol:kper:060_name:mw-109_k:11_j:179_k:64,6538.911,1.0,obgnme,
uhds_usecol:kper:061_name:mw-109_k:11_j:179_k:64,6538.9224,1.0,obgnme,
uhds_usecol:kper:062_name:mw-109_k:11_j:179_k:64,6538.9336,1.0,obgnme,
uhds_usecol:kper:063_name:mw-109_k:11_j:179_k:64,6538.9453,1.0,obgnme,
uhds_usecol:kper:064_name:mw-109_k:11_j:179_k:64,6538.957,1.0,obgnme,
uhds_usecol:kper:065_name:mw-109_k:11_j:179_k:64,6538.9688,1.0,obgnme,
uhds_usecol:kper:066_name:mw-109_k:11_j:179_k:64,6538.981,1.0,obgnme,
uhds_usecol:kper:067_name:mw-109_k:11_j:179_k:64,6538.9927,1.0,obgnme,
uhds_usecol:kper:068_name:mw-109_k:11_j:179_k:64,6539.005,1.0,obgnme,
uhds_usecol:kper:069_name:mw-109_k:11_j:179_k:64,6539.017,1.0,obgnme,
uhds_usecol:kper:070_name:mw-109_k:11_j:179_k:64,6539.0293,1.0,obgnme,
uhds_usecol:kper:071_name:mw-109_k:11_j:179_k:64,6539.0415,1.0,obgnme,
uhds_usecol:kper:072_name:mw-109_k:11_j:179_k:64,6539.0537,1.0,obgnme,
uhds_usecol:kper:073_name:mw-109_k:11_j:179_k:64,6539.066,1.0,obgnme,
uhds_usecol:kper:074_name:mw-109_k:11_j:179_k:64,6539.078,1.0,obgnme,
uhds_usecol:kper:075_name:mw-109_k:11_j:179_k:64,6539.09,1.0,obgnme,
uhds_usecol:kper:076_name:mw-109_k:11_j:179_k:64,6539.1016,1.0,obgnme,
uhds_usecol:kper:077_name:mw-109_k:11_j:179_k:64,6539.113,1.0,obgnme,
uhds_usecol:kper:078_name:mw-109_k:11_j:179_k:64,6539.124,1.0,obgnme,
uhds_usecol:kper:079_name:mw-109_k:11_j:179_k:64,6539.1353,1.0,obgnme,
uhds_usecol:kper:080_name:mw-109_k:11_j:179_k:64,6539.147,1.0,obgnme,
uhds_usecol:kper:081_name:mw-109_k:11_j:179_k:64,6539.1577,1.0,obgnme,
uhds_usecol:kper:082_name:mw-109_k:11_j:179_k:64,6539.26,1.0,obgnme,
uhds_usecol:kper:083_name:mw-109_k:11_j:179_k:64,6539.358,1.0,obgnme,
uhds_usecol:kper:084_name:mw-109_k:11_j:179_k:64,6539.4526,1.0,obgnme,
uhds_usecol:kper:085_name:mw-109_k:11_j:179_k:64,6539.5405,1.0,obgnme,
uhds_usecol:kper:086_name:mw-109_k:11_j:179_k:64,6539.6245,1.0,obgnme,
uhds_usecol:kper:087_name:mw-109_k:11_j:179_k:64,6539.7007,1.0,obgnme,
uhds_usecol:kper:088_name:mw-109_k:11_j:179_k:64,6539.771,1.0,obgnme,
uhds_usecol:kper:089_name:mw-109_k:11_j:179_k:64,6539.8315,1.0,obgnme,
uhds_usecol:kper:090_name:mw-109_k:11_j:179_k:64,6539.888,1.0,obgnme,
uhds_usecol:kper:091_name:mw-109_k:11_j:179_k:64,6539.9346,1.0,obgnme,
uhds_usecol:kper:000_name:mw-112_k:6_j:187_k:42,6489.347,1.0,obgnme,
uhds_usecol:kper:001_name:mw-112_k:6_j:187_k:42,6487.961,1.0,obgnme,
uhds_usecol:kper:002_name:mw-112_k:6_j:187_k:42,6487.3525,1.0,obgnme,
uhds_usecol:kper:003_name:mw-112_k:6_j:187_k:42,6487.1567,1.0,obgnme,
uhds_usecol:kper:004_name:mw-112_k:6_j:187_k:42,6487.137,1.0,obgnme,
uhds_usecol:kper:005_name:mw-112_k:6_j:187_k:42,6487.1978,1.0,obgnme,
uhds_usecol:kper:006_name:mw-112_k:6_j:187_k:42,6487.2954,1.0,obgnme,
uhds_usecol:kper:007_name:mw-112_k:6_j:187_k:42,6487.4087,1.0,obgnme,
uhds_usecol:kper:008_name:mw-112_k:6_j:187_k:42,6487.526,1.0,obgnme,
uhds_usecol:kper:009_name:mw-112_k:6_j:187_k:42,6487.6406,1.0,obgnme,
uhds_usecol:kper:010_name:mw-112_k:6_j:187_k:42,6487.771,1.0,obgnme,
uhds_usecol:kper:011_name:mw-112_k:6_j:187_k:42,6488.0015,1.0,obgnme,
uhds_usecol:kper:012_name:mw-112_k:6_j:187_k:42,6488.597,1.0,obgnme,
uhds_usecol:kper:013_name:mw-112_k:6_j:187_k:42,6489.0933,1.0,obgnme,
uhds_usecol:kper:014_name:mw-112_k:6_j:187_k:42,6489.4004,1.0,obgnme,
uhds_usecol:kper:015_name:mw-112_k:6_j:187_k:42,6490.131,1.0,obgnme,
uhds_usecol:kper:016_name:mw-112_k:6_j:187_k:42,6491.188,1.0,obgnme,
uhds_usecol:kper:017_name:mw-112_k:6_j:187_k:42,6491.772,1.0,obgnme,
uhds_usecol:kper:018_name:mw-112_k:6_j:187_k:42,6495.4614,1.0,obgnme,
uhds_usecol:kper:019_name:mw-112_k:6_j:187_k:42,6497.655,1.0,obgnme,
uhds_usecol:kper:020_name:mw-112_k:6_j:187_k:42,6498.9434,1.0,obgnme,
uhds_usecol:kper:021_name:mw-112_k:6_j:187_k:42,6499.7925,1.0,obgnme,
uhds_usecol:kper:022_name:mw-112_k:6_j:187_k:42,6499.8584,1.0,obgnme,
uhds_usecol:kper:023_name:mw-112_k:6_j:187_k:42,6499.919,1.0,obgnme,
uhds_usecol:kper:024_name:mw-112_k:6_j:187_k:42,6499.969,1.0,obgnme,
uhds_usecol:kper:025_name:mw-112_k:6_j:187_k:42,6500.0225,1.0,obgnme,
uhds_usecol:kper:026_name:mw-112_k:6_j:187_k:42,6500.0786,1.0,obgnme,
uhds_usecol:kper:027_name:mw-112_k:6_j:187_k:42,6500.1294,1.0,obgnme,
uhds_usecol:kper:028_name:mw-112_k:6_j:187_k:42,6500.182,1.0,obgnme,
uhds_usecol:kper:029_name:mw-112_k:6_j:187_k:42,6500.242,1.0,obgnme,
uhds_usecol:kper:030_name:mw-112_k:6_j:187_k:42,6500.2983,1.0,obgnme,
uhds_usecol:kper:031_name:mw-112_k:6_j:187_k:42,6500.3438,1.0,obgnme,
uhds_usecol:kper:032_name:mw-112_k:6_j:187_k:42,6500.39,1.0,obgnme,
uhds_usecol:kper:033_name:mw-112_k:6_j:187_k:42,6500.4316,1.0,obgnme,
uhds_usecol:kper:034_name:mw-112_k:6_j:187_k:42,6500.4688,1.0,obgnme,
uhds_usecol:kper:035_name:mw-112_k:6_j:187_k:42,6500.509,1.0,obgnme,
uhds_usecol:kper:036_name:mw-112_k:6_j:187_k:42,6500.541,1.0,obgnme,
uhds_usecol:kper:037_name:mw-112_k:6_j:187_k:42,6500.5767,1.0,obgnme,
uhds_usecol:kper:038_name:mw-112_k:6_j:187_k:42,6500.6094,1.0,obgnme,
uhds_usecol:kper:039_name:mw-112_k:6_j:187_k:42,6500.6504,1.0,obgnme,
uhds_usecol:kper:040_name:mw-112_k:6_j:187_k:42,6500.693,1.0,obgnme,
uhds_usecol:kper:041_name:mw-112_k:6_j:187_k:42,6500.735,1.0,obgnme,
uhds_usecol:kper:042_name:mw-112_k:6_j:187_k:42,6500.78,1.0,obgnme,
uhds_usecol:kper:043_name:mw-112_k:6_j:187_k:42,6500.815,1.0,obgnme,
uhds_usecol:kper:044_name:mw-112_k:6_j:187_k:42,6500.8574,1.0,obgnme,
uhds_usecol:kper:045_name:mw-112_k:6_j:187_k:42,6500.8965,1.0,obgnme,
uhds_usecol:kper:046_name:mw-112_k:6_j:187_k:42,6500.9375,1.0,obgnme,
uhds_usecol:kper:047_name:mw-112_k:6_j:187_k:42,6500.974,1.0,obgnme,
uhds_usecol:kper:048_name:mw-112_k:6_j:187_k:42,6501.0186,1.0,obgnme,
uhds_usecol:kper:049_name:mw-112_k:6_j:187_k:42,6501.062,1.0,obgnme,
uhds_usecol:kper:050_name:mw-112_k:6_j:187_k:42,6501.1,1.0,obgnme,
uhds_usecol:kper:051_name:mw-112_k:6_j:187_k:42,6501.1294,1.0,obgnme,
uhds_usecol:kper:052_name:mw-112_k:6_j:187_k:42,6501.161,1.0,obgnme,
uhds_usecol:kper:053_name:mw-112_k:6_j:187_k:42,6501.192,1.0,obgnme,
uhds_usecol:kper:054_name:mw-112_k:6_j:187_k:42,6501.2285,1.0,obgnme,
uhds_usecol:kper:055_name:mw-112_k:6_j:187_k:42,6501.2666,1.0,obgnme,
uhds_usecol:kper:056_name:mw-112_k:6_j:187_k:42,6501.306,1.0,obgnme,
uhds_usecol:kper:057_name:mw-112_k:6_j:187_k:42,6501.3423,1.0,obgnme,
uhds_usecol:kper:058_name:mw-112_k:6_j:187_k:42,6501.378,1.0,obgnme,
uhds_usecol:kper:059_name:mw-112_k:6_j:187_k:42,6501.418,1.0,obgnme,
uhds_usecol:kper:060_name:mw-112_k:6_j:187_k:42,6501.4565,1.0,obgnme,
uhds_usecol:kper:061_name:mw-112_k:6_j:187_k:42,6501.495,1.0,obgnme,
uhds_usecol:kper:062_name:mw-112_k:6_j:187_k:42,6501.5317,1.0,obgnme,
uhds_usecol:kper:063_name:mw-112_k:6_j:187_k:42,6501.563,1.0,obgnme,
uhds_usecol:kper:064_name:mw-112_k:6_j:187_k:42,6501.591,1.0,obgnme,
uhds_usecol:kper:065_name:mw-112_k:6_j:187_k:42,6501.621,1.0,obgnme,
uhds_usecol:kper:066_name:mw-112_k:6_j:187_k:42,6501.658,1.0,obgnme,
uhds_usecol:kper:067_name:mw-112_k:6_j:187_k:42,6501.6943,1.0,obgnme,
uhds_usecol:kper:068_name:mw-112_k:6_j:187_k:42,6501.728,1.0,obgnme,
uhds_usecol:kper:069_name:mw-112_k:6_j:187_k:42,6501.7627,1.0,obgnme,
uhds_usecol:kper:070_name:mw-112_k:6_j:187_k:42,6501.7944,1.0,obgnme,
uhds_usecol:kper:071_name:mw-112_k:6_j:187_k:42,6501.8247,1.0,obgnme,
uhds_usecol:kper:072_name:mw-112_k:6_j:187_k:42,6501.8467,1.0,obgnme,
uhds_usecol:kper:073_name:mw-112_k:6_j:187_k:42,6501.868,1.0,obgnme,
uhds_usecol:kper:074_name:mw-112_k:6_j:187_k:42,6501.8867,1.0,obgnme,
uhds_usecol:kper:075_name:mw-112_k:6_j:187_k:42,6501.9116,1.0,obgnme,
uhds_usecol:kper:076_name:mw-112_k:6_j:187_k:42,6501.9355,1.0,obgnme,
uhds_usecol:kper:077_name:mw-112_k:6_j:187_k:42,6501.959,1.0,obgnme,
uhds_usecol:kper:078_name:mw-112_k:6_j:187_k:42,6501.9834,1.0,obgnme,
uhds_usecol:kper:079_name:mw-112_k:6_j:187_k:42,6502.005,1.0,obgnme,
uhds_usecol:kper:080_name:mw-112_k:6_j:187_k:42,6502.0244,1.0,obgnme,
uhds_usecol:kper:081_name:mw-112_k:6_j:187_k:42,6502.0425,1.0,obgnme,
uhds_usecol:kper:082_name:mw-112_k:6_j:187_k:42,6502.258,1.0,obgnme,
uhds_usecol:kper:083_name:mw-112_k:6_j:187_k:42,6502.453,1.0,obgnme,
uhds_usecol:kper:084_name:mw-112_k:6_j:187_k:42,6502.6494,1.0,obgnme,
uhds_usecol:kper:085_name:mw-112_k:6_j:187_k:42,6502.8486,1.0,obgnme,
uhds_usecol:kper:086_name:mw-112_k:6_j:187_k:42,6503.029,1.0,obgnme,
uhds_usecol:kper:087_name:mw-112_k:6_j:187_k:42,6503.1865,1.0,obgnme,
uhds_usecol:kper:088_name:mw-112_k:6_j:187_k:42,6503.3076,1.0,obgnme,
uhds_usecol:kper:089_name:mw-112_k:6_j:187_k:42,6503.4287,1.0,obgnme,
uhds_usecol:kper:090_name:mw-112_k:6_j:187_k:42,6503.524,1.0,obgnme,
uhds_usecol:kper:091_name:mw-112_k:6_j:187_k:42,6503.6016,1.0,obgnme,
uhds_usecol:kper:000_name:mw-113_k:6_j:203_k:47,6486.087,1.0,obgnme,
uhds_usecol:kper:001_name:mw-113_k:6_j:203_k:47,6486.2925,1.0,obgnme,
uhds_usecol:kper:002_name:mw-113_k:6_j:203_k:47,6487.626,1.0,obgnme,
uhds_usecol:kper:003_name:mw-113_k:6_j:203_k:47,6488.7,1.0,obgnme,
uhds_usecol:kper:004_name:mw-113_k:6_j:203_k:47,6489.544,1.0,obgnme,
uhds_usecol:kper:005_name:mw-113_k:6_j:203_k:47,6490.212,1.0,obgnme,
uhds_usecol:kper:006_name:mw-113_k:6_j:203_k:47,6490.759,1.0,obgnme,
uhds_usecol:kper:007_name:mw-113_k:6_j:203_k:47,6491.2134,1.0,obgnme,
uhds_usecol:kper:008_name:mw-113_k:6_j:203_k:47,6491.5957,1.0,obgnme,
uhds_usecol:kper:009_name:mw-113_k:6_j:203_k:47,6491.9194,1.0,obgnme,
uhds_usecol:kper:010_name:mw-113_k:6_j:203_k:47,6492.2236,1.0,obgnme,
uhds_usecol:kper:011_name:mw-113_k:6_j:203_k:47,6492.629,1.0,obgnme,
uhds_usecol:kper:012_name:mw-113_k:6_j:203_k:47,6493.4663,1.0,obgnme,
uhds_usecol:kper:013_name:mw-113_k:6_j:203_k:47,6493.997,1.0,obgnme,
uhds_usecol:kper:014_name:mw-113_k:6_j:203_k:47,6494.3184,1.0,obgnme,
uhds_usecol:kper:015_name:mw-113_k:6_j:203_k:47,6495.2544,1.0,obgnme,
uhds_usecol:kper:016_name:mw-113_k:6_j:203_k:47,6496.422,1.0,obgnme,
uhds_usecol:kper:017_name:mw-113_k:6_j:203_k:47,6496.8657,1.0,obgnme,
uhds_usecol:kper:018_name:mw-113_k:6_j:203_k:47,6500.7964,1.0,obgnme,
uhds_usecol:kper:019_name:mw-113_k:6_j:203_k:47,6503.306,1.0,obgnme,
uhds_usecol:kper:020_name:mw-113_k:6_j:203_k:47,6504.844,1.0,obgnme,
uhds_usecol:kper:021_name:mw-113_k:6_j:203_k:47,6505.8633,1.0,obgnme,
uhds_usecol:kper:022_name:mw-113_k:6_j:203_k:47,6505.9443,1.0,obgnme,
uhds_usecol:kper:023_name:mw-113_k:6_j:203_k:47,6506.019,1.0,obgnme,
uhds_usecol:kper:024_name:mw-113_k:6_j:203_k:47,6506.084,1.0,obgnme,
uhds_usecol:kper:025_name:mw-113_k:6_j:203_k:47,6506.1494,1.0,obgnme,
uhds_usecol:kper:026_name:mw-113_k:6_j:203_k:47,6506.217,1.0,obgnme,
uhds_usecol:kper:027_name:mw-113_k:6_j:203_k:47,6506.279,1.0,obgnme,
uhds_usecol:kper:028_name:mw-113_k:6_j:203_k:47,6506.341,1.0,obgnme,
uhds_usecol:kper:029_name:mw-113_k:6_j:203_k:47,6506.4087,1.0,obgnme,
uhds_usecol:kper:030_name:mw-113_k:6_j:203_k:47,6506.474,1.0,obgnme,
uhds_usecol:kper:031_name:mw-113_k:6_j:203_k:47,6506.53,1.0,obgnme,
uhds_usecol:kper:032_name:mw-113_k:6_j:203_k:47,6506.5854,1.0,obgnme,
uhds_usecol:kper:033_name:mw-113_k:6_j:203_k:47,6506.6357,1.0,obgnme,
uhds_usecol:kper:034_name:mw-113_k:6_j:203_k:47,6506.6816,1.0,obgnme,
uhds_usecol:kper:035_name:mw-113_k:6_j:203_k:47,6506.7295,1.0,obgnme,
uhds_usecol:kper:036_name:mw-113_k:6_j:203_k:47,6506.7705,1.0,obgnme,
uhds_usecol:kper:037_name:mw-113_k:6_j:203_k:47,6506.813,1.0,obgnme,
uhds_usecol:kper:038_name:mw-113_k:6_j:203_k:47,6506.8535,1.0,obgnme,
uhds_usecol:kper:039_name:mw-113_k:6_j:203_k:47,6506.8984,1.0,obgnme,
uhds_usecol:kper:040_name:mw-113_k:6_j:203_k:47,6506.9453,1.0,obgnme,
uhds_usecol:kper:041_name:mw-113_k:6_j:203_k:47,6506.9917,1.0,obgnme,
uhds_usecol:kper:042_name:mw-113_k:6_j:203_k:47,6507.041,1.0,obgnme,
uhds_usecol:kper:043_name:mw-113_k:6_j:203_k:47,6507.081,1.0,obgnme,
uhds_usecol:kper:044_name:mw-113_k:6_j:203_k:47,6507.1284,1.0,obgnme,
uhds_usecol:kper:045_name:mw-113_k:6_j:203_k:47,6507.1733,1.0,obgnme,
uhds_usecol:kper:046_name:mw-113_k:6_j:203_k:47,6507.2183,1.0,obgnme,
uhds_usecol:kper:047_name:mw-113_k:6_j:203_k:47,6507.2583,1.0,obgnme,
uhds_usecol:kper:048_name:mw-113_k:6_j:203_k:47,6507.304,1.0,obgnme,
uhds_usecol:kper:049_name:mw-113_k:6_j:203_k:47,6507.35,1.0,obgnme,
uhds_usecol:kper:050_name:mw-113_k:6_j:203_k:47,6507.3916,1.0,obgnme,
uhds_usecol:kper:051_name:mw-113_k:6_j:203_k:47,6507.426,1.0,obgnme,
uhds_usecol:kper:052_name:mw-113_k:6_j:203_k:47,6507.4614,1.0,obgnme,
uhds_usecol:kper:053_name:mw-113_k:6_j:203_k:47,6507.4956,1.0,obgnme,
uhds_usecol:kper:054_name:mw-113_k:6_j:203_k:47,6507.5356,1.0,obgnme,
uhds_usecol:kper:055_name:mw-113_k:6_j:203_k:47,6507.577,1.0,obgnme,
uhds_usecol:kper:056_name:mw-113_k:6_j:203_k:47,6507.6177,1.0,obgnme,
uhds_usecol:kper:057_name:mw-113_k:6_j:203_k:47,6507.6553,1.0,obgnme,
uhds_usecol:kper:058_name:mw-113_k:6_j:203_k:47,6507.694,1.0,obgnme,
uhds_usecol:kper:059_name:mw-113_k:6_j:203_k:47,6507.735,1.0,obgnme,
uhds_usecol:kper:060_name:mw-113_k:6_j:203_k:47,6507.7754,1.0,obgnme,
uhds_usecol:kper:061_name:mw-113_k:6_j:203_k:47,6507.8164,1.0,obgnme,
uhds_usecol:kper:062_name:mw-113_k:6_j:203_k:47,6507.856,1.0,obgnme,
uhds_usecol:kper:063_name:mw-113_k:6_j:203_k:47,6507.892,1.0,obgnme,
